code,date,open,high,low,close,volume,amount,name
000559,2023-05-09,5.18,5.22,5.14,5.16,18474600.0,0.0,万向钱潮
000559,2023-05-10,5.16,5.24,5.15,5.23,15294200.0,0.0,万向钱潮
000559,2023-05-11,5.24,5.26,5.19,5.25,13340600.0,0.0,万向钱潮
000559,2023-05-12,5.24,5.26,5.2,5.22,9885200.0,0.0,万向钱潮
000559,2023-05-15,5.22,5.24,5.17,5.23,16028200.0,0.0,万向钱潮
000559,2023-05-16,5.0,5.04,4.99,5.02,17659800.0,0.0,万向钱潮
000559,2023-05-17,5.0,5.03,4.98,4.99,8589800.0,0.0,万向钱潮
000559,2023-05-18,5.0,5.02,4.96,4.98,8526900.0,0.0,万向钱潮
000559,2023-05-19,4.98,5.0,4.95,4.98,7161700.0,0.0,万向钱潮
000559,2023-05-22,4.98,5.01,4.96,4.99,6865000.0,0.0,万向钱潮
000559,2023-05-23,5.0,5.01,4.95,4.95,7176100.0,0.0,万向钱潮
000559,2023-05-24,4.96,5.05,4.94,5.0,10181700.0,0.0,万向钱潮
000559,2023-05-25,4.99,5.01,4.93,4.98,9446700.0,0.0,万向钱潮
000559,2023-05-26,4.98,5.05,4.93,5.04,10175800.0,0.0,万向钱潮
000559,2023-05-29,5.04,5.24,5.0,5.17,27987600.0,0.0,万向钱潮
000559,2023-05-30,5.18,5.28,5.14,5.22,25967500.0,0.0,万向钱潮
000559,2023-05-31,5.2,5.26,5.16,5.25,19136300.0,0.0,万向钱潮
000559,2023-06-01,5.21,5.26,5.18,5.2,13911400.0,0.0,万向钱潮
000559,2023-06-02,5.22,5.23,5.16,5.17,10701700.0,0.0,万向钱潮
000559,2023-06-05,5.17,5.22,5.15,5.19,9744900.0,0.0,万向钱潮
000559,2023-06-06,5.21,5.21,5.09,5.11,13084600.0,0.0,万向钱潮
000559,2023-06-07,5.12,5.13,5.07,5.1,8086100.0,0.0,万向钱潮
000559,2023-06-08,5.1,5.12,5.06,5.09,7624600.0,0.0,万向钱潮
000559,2023-06-09,5.1,5.17,5.09,5.14,11153000.0,0.0,万向钱潮
000559,2023-06-12,5.14,5.27,5.13,5.26,16708600.0,0.0,万向钱潮
000559,2023-06-13,5.26,5.33,5.25,5.3,17123100.0,0.0,万向钱潮
000559,2023-06-14,5.3,5.32,5.25,5.29,13296400.0,0.0,万向钱潮
000559,2023-06-15,5.29,5.34,5.27,5.3,11401600.0,0.0,万向钱潮
000559,2023-06-16,5.32,5.33,5.24,5.26,12572800.0,0.0,万向钱潮
000559,2023-06-19,5.32,5.46,5.3,5.39,26420700.0,0.0,万向钱潮
000559,2023-06-20,5.4,5.46,5.32,5.39,20284500.0,0.0,万向钱潮
000559,2023-06-21,5.36,5.41,5.33,5.36,16467500.0,0.0,万向钱潮
000559,2023-06-26,5.33,5.41,5.28,5.3,14943500.0,0.0,万向钱潮
000559,2023-06-27,5.29,5.4,5.26,5.38,15413600.0,0.0,万向钱潮
000559,2023-06-28,5.38,5.41,5.31,5.39,10663600.0,0.0,万向钱潮
000559,2023-06-29,5.38,5.56,5.36,5.52,27291100.0,0.0,万向钱潮
000559,2023-06-30,5.51,5.53,5.43,5.45,14952000.0,0.0,万向钱潮
000559,2023-07-03,5.49,5.58,5.45,5.47,15987100.0,0.0,万向钱潮
000559,2023-07-04,5.45,5.61,5.45,5.58,21260300.0,0.0,万向钱潮
000559,2023-07-05,5.62,5.63,5.53,5.55,14048300.0,0.0,万向钱潮
000559,2023-07-06,5.54,5.58,5.5,5.56,11562000.0,0.0,万向钱潮
000559,2023-07-07,5.54,5.61,5.53,5.55,13321900.0,0.0,万向钱潮
000559,2023-07-10,5.57,5.6,5.47,5.52,14606200.0,0.0,万向钱潮
000559,2023-07-11,5.52,5.66,5.51,5.64,22498100.0,0.0,万向钱潮
000559,2023-07-12,5.63,5.69,5.6,5.64,19646200.0,0.0,万向钱潮
000559,2023-07-13,5.65,5.66,5.55,5.61,16565200.0,0.0,万向钱潮
000559,2023-07-14,5.61,5.63,5.53,5.59,13010700.0,0.0,万向钱潮
000559,2023-07-17,5.58,5.58,5.47,5.55,14585800.0,0.0,万向钱潮
000559,2023-07-18,5.53,5.66,5.52,5.63,13512500.0,0.0,万向钱潮
000559,2023-07-19,5.62,5.64,5.56,5.6,8623200.0,0.0,万向钱潮
000559,2023-07-20,5.6,5.65,5.49,5.51,13077400.0,0.0,万向钱潮
000559,2023-07-21,5.48,5.52,5.39,5.44,17566000.0,0.0,万向钱潮
000559,2023-07-24,5.45,5.49,5.4,5.46,9081100.0,0.0,万向钱潮
000559,2023-07-25,5.5,5.57,5.47,5.55,12129500.0,0.0,万向钱潮
000559,2023-07-26,5.55,5.55,5.41,5.43,9590300.0,0.0,万向钱潮
000559,2023-07-27,5.45,5.6,5.45,5.5,17704200.0,0.0,万向钱潮
000559,2023-07-28,5.48,5.62,5.44,5.57,18024500.0,0.0,万向钱潮
000559,2023-07-31,5.59,5.7,5.54,5.58,16988900.0,0.0,万向钱潮
000559,2023-08-01,5.55,5.62,5.55,5.6,12350500.0,0.0,万向钱潮
000559,2023-08-02,5.58,5.66,5.56,5.63,9591300.0,0.0,万向钱潮
000559,2023-08-03,5.6,5.63,5.57,5.59,7887700.0,0.0,万向钱潮
000559,2023-08-04,5.6,5.64,5.52,5.54,10821800.0,0.0,万向钱潮
000559,2023-08-07,5.54,5.55,5.48,5.51,8782200.0,0.0,万向钱潮
000559,2023-08-08,5.51,5.53,5.45,5.49,7316900.0,0.0,万向钱潮
000559,2023-08-09,5.47,5.49,5.43,5.46,8248000.0,0.0,万向钱潮
000559,2023-08-10,5.47,5.49,5.41,5.43,8344700.0,0.0,万向钱潮
000559,2023-08-11,5.43,5.43,5.28,5.29,11967600.0,0.0,万向钱潮
000559,2023-08-14,5.28,5.31,5.19,5.3,11124400.0,0.0,万向钱潮
000559,2023-08-15,5.3,5.33,5.25,5.3,7117900.0,0.0,万向钱潮
000559,2023-08-16,5.27,5.29,5.2,5.21,8093200.0,0.0,万向钱潮
000559,2023-08-17,5.2,5.33,5.16,5.33,8179200.0,0.0,万向钱潮
000559,2023-08-18,5.31,5.35,5.25,5.26,8538000.0,0.0,万向钱潮
000559,2023-08-21,5.24,5.32,5.21,5.22,9652100.0,0.0,万向钱潮
000559,2023-08-22,5.24,5.27,5.16,5.24,9777600.0,0.0,万向钱潮
000559,2023-08-23,5.24,5.29,5.2,5.22,8680100.0,0.0,万向钱潮
000559,2023-08-24,5.24,5.24,5.1,5.11,18829500.0,0.0,万向钱潮
000559,2023-08-25,5.09,5.11,5.0,5.03,13245200.0,0.0,万向钱潮
000559,2023-08-28,5.24,5.35,5.13,5.16,19874900.0,0.0,万向钱潮
000559,2023-08-29,5.12,5.34,5.11,5.3,18425700.0,0.0,万向钱潮
000559,2023-08-30,5.33,5.41,5.31,5.34,16915800.0,0.0,万向钱潮
000559,2023-08-31,5.35,5.36,5.26,5.28,8417600.0,0.0,万向钱潮
000559,2023-09-01,5.28,5.31,5.24,5.3,8482100.0,0.0,万向钱潮
000559,2023-09-04,5.32,5.36,5.29,5.33,11297000.0,0.0,万向钱潮
000559,2023-09-05,5.33,5.33,5.27,5.28,8460500.0,0.0,万向钱潮
000559,2023-09-06,5.25,5.3,5.24,5.29,8338500.0,0.0,万向钱潮
000559,2023-09-07,5.28,5.28,5.17,5.18,10613700.0,0.0,万向钱潮
000559,2023-09-08,5.18,5.27,5.16,5.21,9297400.0,0.0,万向钱潮
000559,2023-09-11,5.21,5.37,5.19,5.35,14981200.0,0.0,万向钱潮
000559,2023-09-12,5.38,5.41,5.35,5.4,12743600.0,0.0,万向钱潮
